x,y,z
-0.076631,0.0441894,0.714831
-0.0609865,0.00609106,0.726098
-0.0702051,0.0310873,0.722581
-0.00654588,-0.00237964,0.742584
0.0646123,-0.00155158,0.755966
-0.059005,0.00315299,0.733032
0.00140745,-0.00147103,0.745209
-0.0643242,0.0192146,0.733462
-0.0527254,0.0031234,0.743314
-0.0817041,0.0062212,0.776638
0.0380267,-0.0185978,0.766227
-0.017616,-0.00868507,0.754456
-0.0562179,-0.00150477,0.756267
-0.0515652,-0.0113062,0.762878
-0.0342258,-0.00896341,0.771389
-0.110213,0.0317195,0.753698
-0.0830655,0.0016224,0.765016
-0.0734384,-0.00637384,0.785306
-0.0789953,0.0469002,0.692684
-0.0625827,0.00259819,0.706523
-0.0286992,-0.0123562,0.717949
-0.0617244,0.00452888,0.715925
-0.0643637,0.00381119,0.716205
-0.0558727,-0.00133962,0.724193
-0.0686958,0.015624,0.718628
-0.0707401,0.0210829,0.697618
-0.0538912,-0.00698508,0.709834
0.0247859,0.0126834,0.719878
-0.0727162,0.0319414,0.724254
-0.0646527,0.00363952,0.708199
-0.0583767,-0.00137125,0.735847
-0.0750298,0.0270797,0.704881
-0.0617508,0.0146953,0.738965
-0.00769912,-0.001969,0.74103
-0.0693812,0.0290924,0.72505
-0.0385047,-0.014158,0.711785
-0.0716249,0.0203437,0.709912
0.0297185,0.0121813,0.730162
-0.0764583,0.0444489,0.711803
0.0046169,0.00322168,0.740692
-0.072242,-0.00575878,0.790424
-0.0522593,-0.00802238,0.755341
-0.0506366,-0.00515755,0.751297
-0.00825156,-0.00741425,0.76113
-0.0528765,-0.00860775,0.759247
0.0389418,-0.0113429,0.774394
-0.0983685,0.0115087,0.757513
-0.0983771,0.011423,0.757493
-0.0827064,-0.00113998,0.760994
0.0112805,0.0041073,0.721662
0.0364603,0.00714586,0.737576
0.0368509,-0.0150875,0.763516
-0.0048924,0.00155016,0.728303
-0.113774,0.027279,0.73953
-0.0970722,0.00859572,0.754175
-0.00983476,0.0027036,0.732395
-0.0348522,-0.0115606,0.760061
-0.0895953,0.000702474,0.75658
-0.0792207,-0.00783678,0.765915
-0.0719632,-0.0191265,0.775543
-0.055155,0.00431931,0.739038
-0.067765,0.00857254,0.699999
-0.0676989,0.00861656,0.699971
-0.0358294,-0.0126217,0.716653
-0.0140267,-0.00370925,0.721893
-0.072658,0.0269608,0.69507
-0.084545,0.0588068,0.683425
-0.0719605,0.0211049,0.701415
-0.0845684,0.051951,0.688973
-0.0769693,0.0409776,0.694619
-0.0529585,-0.00645792,0.716452
-0.060624,0.00234217,0.712094
-0.0662535,0.00771944,0.709815
-0.0722305,0.0225536,0.704338
-0.0788553,0.0462459,0.696027
-0.0778432,0.0437451,0.698622
-0.0597034,0.0031468,0.715994
-0.0689251,0.00937045,0.712308
-0.0675653,0.00662038,0.71441
-0.0677233,0.00650616,0.714259
-0.0707187,0.0194523,0.71075
-0.0747205,0.0237522,0.708466
-0.0682765,0.00731101,0.715279
0.00456349,-7.8517e-05,0.744321
-0.00414896,-0.00121844,0.74228
-0.0849411,0.0601885,0.699202
0.0325397,-0.00225692,0.758142
-0.0493252,-0.00906839,0.732012
-0.049332,-0.00913111,0.732
-0.0642125,0.00862582,0.72415
-0.116071,0.0762192,0.689426
0.0312879,0.00153201,0.761251
-0.0276421,-0.000140811,0.741425
-0.0567781,-0.00191995,0.733123
-0.0569021,-0.00214492,0.733178
-0.0281573,0.000887142,0.743496
-0.116174,0.081783,0.694617
-0.0597376,0.00444484,0.734434
-0.0171918,-0.00816589,0.752673
-0.0762621,0.0355362,0.721864
-0.0598774,0.00579717,0.743696
-0.0564386,0.00580049,0.746937
-0.0487727,-0.0138233,0.764236
-0.0516293,-0.00996868,0.762884
-0.111939,0.0237161,0.739082
-0.114216,0.0319871,0.739974
-0.0953901,0.00844162,0.758552
-0.11318,0.0332421,0.752132
-0.0793518,-0.00457944,0.778888
-0.0883887,0.0220155,0.777503
-0.0825702,0.0972917,0.668628
-0.0772596,0.0454368,0.686543
-0.0719553,0.0209561,0.69585
-0.0554684,-0.00530041,0.710404
-0.0649901,0.00475917,0.707116
-0.0808921,0.0522447,0.689922
-0.0759129,0.0383229,0.696052
-0.0630208,0.00246686,0.711581
-0.057451,-0.00334745,0.717738
-0.0575243,-0.0033578,0.717765
0.00752528,0.00138892,0.741376
-0.0585101,0.00216483,0.727672
-0.0147563,0.000616289,0.743899
-0.0674075,0.0115156,0.722891
-0.0272308,0.00387136,0.738719
-0.00432446,-0.00597369,0.75015
-0.0480045,-0.00642099,0.734785
0.0325624,-0.00203825,0.76514
0.0127645,-0.00379863,0.759274
0.0367501,-0.0066184,0.769458
-0.0290511,-8.74444e-05,0.74498
-0.0675816,0.0252581,0.72516
-0.0679259,0.0266369,0.726558
-0.063424,0.0174061,0.731266
-0.115334,0.0866709,0.696649
-0.0264932,-0.00957282,0.754875
-0.114363,0.0793941,0.703151
-0.0528099,0.000342948,0.746432
-0.0546337,0.00547356,0.744662
-0.0485388,-0.00218957,0.748742
-0.0122976,-0.00691802,0.764042
-0.0553097,-0.00419416,0.75161
-0.0502069,-0.0140362,0.763875
-0.114137,0.0595912,0.733585
-0.0924748,0.00080639,0.757917
-0.11361,0.0332226,0.745501
-0.0841865,0.00341459,0.765572
-0.0855788,0.00422935,0.765847
-0.0775141,0.0441775,0.689705
-0.0808121,0.0497554,0.686862
-0.110952,0.0352639,0.756919
-0.0716911,0.0237305,0.697584
-0.0896578,0.0153507,0.771903
-0.0899348,0.014981,0.771819
-0.0730806,0.0239843,0.698574
-0.0889169,0.015757,0.773715
-0.0786343,-0.00357862,0.781456
-0.0776423,0.0446827,0.691747
-0.0795652,0.00129535,0.781765
-0.0747094,0.0354749,0.69655
-0.0675494,0.012989,0.706114
0.029198,0.00283485,0.742404
-0.0549129,-0.00499738,0.717131
-0.0331659,-0.00624775,0.728273
-0.066468,0.00482955,0.714623
-0.078416,0.0445524,0.70136
-0.0556197,-0.000929331,0.723948
-0.0775609,0.0465296,0.705329
-0.0800964,0.0527077,0.705729
-0.0693311,0.0307618,0.719918
-0.0629884,0.00967173,0.727571
-0.026575,-0.00475043,0.749884
0.00691999,-0.0014196,0.763311
-0.060306,0.00865545,0.743602
-0.104639,0.0214178,0.748357
-0.113099,0.0351291,0.747446
-0.114537,0.0366611,0.748327
-0.108212,0.033759,0.760021
-0.0748985,0.035135,0.689611
-0.0196304,-0.00639339,0.721717
0.00926006,0.00283507,0.739551
-0.0745769,0.0375788,0.703038
-0.0796713,0.0481406,0.700137
-0.080445,0.0535764,0.700673
-0.0669257,0.011776,0.718755
-0.0147548,-0.00224533,0.746536
-0.0150006,-0.00261092,0.746557
-0.0371231,0.00149955,0.738317
-0.114515,0.04046,0.72389
-0.0939287,0.00626524,0.761431
-0.109937,0.0317551,0.753693
-0.110494,0.0339386,0.755367
-0.0730002,-0.0162025,0.779682
-0.0788327,0.0500936,0.689998
-0.0766801,-0.00495041,0.785205
-0.0740862,0.0287248,0.704578
-0.055387,-0.00148103,0.721613
-0.0696481,0.0181016,0.71273
-0.0727507,0.0278531,0.692567
-0.0156044,0.00214972,0.741778
-0.0277336,0.00298641,0.737706
-0.0755364,0.0318659,0.692568
-0.0595175,-0.00109527,0.709495
-0.0757696,0.0393316,0.693552
-0.0764477,0.039394,0.696944
-0.0543251,0.00520353,0.745364
0.0367851,-0.0152656,0.765616
-0.0671983,0.0186746,0.722169
0.0310917,-0.000771958,0.763742
-0.114988,0.0766121,0.693849
-0.112175,0.0694464,0.69854
-0.106793,0.0611841,0.70381
-0.105397,0.0650085,0.703177
-0.101207,0.0177028,0.763314
-0.0533184,-0.0073287,0.754267
-0.0742469,-0.00725958,0.787784
-0.0274399,-0.00414722,0.728476
-0.108732,0.0628204,0.702474
0.0358917,-0.00611903,0.756396
-0.0497978,-0.00559865,0.735279
-0.013925,-0.00412996,0.750722
-0.010859,-0.00257607,0.748451
-0.111703,0.0570087,0.70804
-0.0515957,-0.00138975,0.747724
-0.000652109,-0.00525783,0.766921
-0.0579275,0.00474644,0.749524
-0.100173,0.00861394,0.749567
-0.104428,0.0118627,0.749691
-0.0961273,0.0131773,0.76314
-0.0759212,0.0387827,0.702533
-0.0504113,-0.00300322,0.726455
-0.0593427,0.00208731,0.721961
-0.0409453,-0.0185538,0.698759
-0.056111,-0.0128895,0.690198
-0.0663477,0.00511656,0.714655
-0.0733842,0.0123127,0.671316
-0.0731389,0.0127402,0.671363
-0.0290175,-0.0186181,0.706041
-0.0148617,0.000270335,0.743825
-0.0709514,0.00942397,0.674498
-0.012494,-0.014099,0.713114
-0.0569943,-0.0126976,0.691043
-0.0115828,-0.00666813,0.750946
-0.0739218,0.0127167,0.673364
-0.0202076,-0.00192529,0.746785
-0.0736137,0.0219539,0.71007
-0.0472908,-0.0159974,0.698792
-0.0896274,0.0900068,0.676087
-0.0663362,0.0148825,0.723783
-0.0585502,0.00210238,0.727678
-0.0148245,-0.013039,0.714278
0.0250523,0.015586,0.721671
-0.0592621,0.00548506,0.732119
-0.0727841,0.011942,0.676792
-0.0293025,-0.0168586,0.710276
-0.0320691,-0.0157494,0.708752
-0.0454773,-0.000588321,0.746206
-0.0683383,0.00657699,0.682658
-0.043056,-0.0166563,0.704926
-0.0577925,-0.000417404,0.734223
-0.0492436,-0.0120154,0.700604
-0.0518454,-0.0102902,0.698907
-0.0458108,-0.0155866,0.704699
-0.0790131,0.0506676,0.705413
-0.0585157,-0.00665877,0.69517
-0.0598517,0.00703036,0.732587
-0.0594692,-0.00538935,0.694224
-0.0664669,0.00737258,0.685945
-0.114234,0.0768253,0.697668
-0.0372184,-0.0152169,0.709859
-0.0664574,2.21422e-05,0.689406
-0.0696883,0.00816186,0.685292
-0.0408726,-0.0128326,0.708478
-0.0506209,-0.0112851,0.703085
-0.0741525,0.0271021,0.676341
-0.112406,0.0757072,0.708746
-0.0728828,0.0164285,0.68142
-0.071553,0.0131123,0.684322
-0.115509,0.0377766,0.724529
-0.062985,0.0176464,0.735271
-0.114466,0.0350467,0.739356
-0.104192,0.0215095,0.751372
-0.071506,0.0181139,0.686202
-0.0563967,-0.0063614,0.703989
-0.0610911,-0.00311242,0.700759
-0.0624429,-0.00203642,0.699669
-0.0413645,-0.0121937,0.714759
-0.0793638,-0.000575378,0.777835
-0.0656657,0.00213191,0.698595
-0.116517,0.0841481,0.693711
-0.116927,0.0859514,0.692623
-0.0546169,-0.00629849,0.708835
-0.115529,0.0810661,0.696078
-0.0757891,0.0327233,0.683033
-0.058463,-0.00184941,0.708808
-0.0752997,0.04514,0.68176
-0.110134,0.065084,0.712226
-0.0793174,0.0496603,0.680397
-0.0753564,0.0319693,0.690107
-0.0420171,-0.00499043,0.722714
-0.0734079,0.0285095,0.694553
-0.059517,0.00137792,0.713944
-0.0588899,-0.00376301,0.716523
-0.0784175,0.060723,0.68193
-0.0699838,0.0197165,0.704018
-0.113605,0.0543351,0.729979
-0.0271958,0.00119942,0.733901
-0.113558,0.0390199,0.741922
-0.0739482,0.0265033,0.703811
-0.0747386,0.0282589,0.703026
-0.0760998,0.0393028,0.699313
-0.0523768,-0.00739021,0.730295
-0.0681262,0.00719216,0.716339
-0.0812508,0.00491931,0.778473
-0.0284374,0.00333565,0.73995
-0.0806907,0.00835542,0.779189
-0.0742671,-0.00398303,0.787855
-0.0274834,9.29861e-05,0.743859
-0.098877,0.0224935,0.767211
-0.0856807,0.0656268,0.690941
-0.0684986,0.0145613,0.721066
-0.0807331,0.0549553,0.699644
-0.0674953,0.015206,0.722565
-0.0817984,0.0559131,0.699678
-0.0183552,-0.00645962,0.758981
-0.0369875,-0.0129418,0.759422
-0.0714058,0.031881,0.725001
-0.0330191,-0.00978284,0.763035
-0.053883,-0.00547391,0.752332
-0.0238725,-0.0225592,0.643919
-0.0319853,-0.0159207,0.637985
-0.028912,-0.0188338,0.640901
-0.0368944,-0.0263316,0.649107
-0.0203918,-0.0334783,0.65972
-0.0182977,-0.0333044,0.661911
-0.0251422,-0.0344324,0.661192
-0.023643,-0.0354804,0.665714
-0.0341564,-0.0317811,0.654244
-0.0485637,-0.0154705,0.64075
-0.0221802,-0.0337413,0.660713
-0.0500249,-0.026896,0.659986
-0.0504413,-0.0130592,0.639649
-0.0340732,-0.0315858,0.65609
-0.0378714,-0.0287185,0.653413
-0.0476674,-0.0165484,0.64371
-0.0254166,-0.0309524,0.673976
-0.0267616,-0.0351486,0.662326
-0.0477939,-0.0184836,0.646349
-0.0248404,-0.0278427,0.649541
-0.047018,-0.0219358,0.648659
-0.0294432,-0.0290795,0.650573
-0.0260042,-0.0282802,0.652026
-0.0270434,-0.0352921,0.664301
-0.0794771,-0.000483479,0.761447
-0.0140519,-0.0310515,0.659275
-0.11538,0.0533066,0.722884
-0.0486219,-0.0208146,0.650189
-0.040425,-0.0343202,0.660561
-0.0557967,-0.0134909,0.644091
-0.10329,0.0153159,0.745494
-0.0381059,-0.0290838,0.675061
-0.10106,0.00961184,0.750608
-0.0322429,-0.0321863,0.65672
-0.0370112,-0.0369557,0.664686
-0.0206397,-0.0352159,0.664515
-0.0419493,-0.0322844,0.660587
-0.0525017,-0.0195696,0.650065
-0.0410196,-0.0334363,0.661633
-0.049879,-0.0145138,0.642547
-0.0500767,-0.0147697,0.642631
-0.0465964,-0.0284273,0.658044
-0.115265,0.0354931,0.737271
-0.0448694,-0.0316576,0.660951
-0.0168399,-0.0299669,0.672508
-0.113827,0.0309124,0.740624
-0.040612,-0.0343187,0.662933
-0.0441432,-0.0310397,0.659894
-0.079502,-0.00662918,0.775767
-0.0390476,-0.0350845,0.664262
-0.112266,0.0750119,0.729834
-0.0427626,-0.0340452,0.662461
-0.028271,-0.0329799,0.671255
-0.0574772,-0.0180946,0.667386
-0.00680603,-0.0250361,0.674749
-0.114894,0.0600347,0.735227
-0.0484111,-0.0297091,0.662314
-0.103919,0.0202099,0.756483
-0.0468943,-0.0308757,0.662693
-0.0340773,-0.0342405,0.670829
-0.0456936,-0.031991,0.666549
-0.0117971,-0.0268213,0.677481
-0.0514735,-0.0239145,0.659974
-0.0497416,-0.0274429,0.662415
-0.118194,0.0516145,0.742639
-0.0275776,-0.0253951,0.690501
-0.0272181,-0.0251474,0.690473
-0.113475,0.0376606,0.751404
-0.0286064,-0.0232352,0.690719
-0.0385491,-0.0225161,0.686489
-0.0402825,-0.0218266,0.685599
-0.0421962,-0.0209536,0.684699
-0.0164469,-0.0217392,0.697317
-0.0503186,-0.026282,0.666868
-0.0405384,-0.0221931,0.687189
-0.074064,-0.00480367,0.790281
-0.0647681,0.00386874,0.665106
-0.0580428,-0.0127715,0.675669
-0.0878309,0.0205322,0.775891
-0.0593835,-0.00538934,0.656285
-0.042952,-0.0282944,0.674651
-0.0498587,-0.0255857,0.670857
-0.0515531,-0.0252731,0.670549
-0.0530496,-0.0161575,0.683136
-0.0645265,-0.00151129,0.671402
-0.0295464,-0.0281325,0.683134
-0.0293244,-0.0277829,0.683091
-0.0597804,-0.0112095,0.679641
-0.060999,-0.0063345,0.660112
-0.0125766,-0.0257592,0.681424
-0.0495285,-0.0264941,0.665958
-0.0561392,-0.0183591,0.668612
-0.0153642,-0.0249158,0.690577
-0.0154501,-0.0265557,0.682497
-0.0297868,-0.0295706,0.678152
-0.0322943,-0.0282417,0.685469
-0.0540929,-0.0253096,0.666332
-0.061291,-0.00326189,0.662575
-0.0243982,-0.0250617,0.690289
-0.0345643,-0.0259995,0.686189
-0.0532205,-0.0143039,0.690691
-0.026915,-0.0181995,0.705267
-0.0637047,0.0158876,0.655248
-0.0637329,0.0159888,0.65525
-0.0651561,0.0037917,0.660708
-0.0601875,-0.00372984,0.656721
-0.0282947,-0.0279534,0.683666
-0.0687309,0.00689749,0.676525
-0.0740232,0.0147105,0.671005
-0.0539207,-0.0129693,0.693105
-0.060576,0.00339056,0.656325
-0.0590049,-0.0121904,0.674096
-0.0357075,-0.0277476,0.682175
-0.0204087,-0.0244696,0.687604
-0.0177114,-0.0134569,0.714202
0.00249856,-0.0123205,0.692695
-0.0654263,0.00529479,0.665266
-0.0161514,-0.0214942,0.700244
-0.0602838,-0.0024673,0.660728
-0.0578724,-0.0174647,0.668995
-0.0501396,-0.0147952,0.68322
-0.0294761,-0.0222094,0.696439
-0.0303037,-0.0232087,0.69658
-0.0390172,-0.0243098,0.681909
-0.0631156,-0.00677959,0.676285
-0.0641138,-0.00358639,0.674908
-0.0633931,0.00142983,0.659848
0.0169969,0.0130032,0.722777
-0.0208712,-0.0263398,0.692015
-0.0655281,-0.000781929,0.674458
-0.038674,-0.0241969,0.682976
-0.0605511,-0.00404914,0.663835
-0.0615163,-0.0016578,0.662494
-0.0621231,-0.000379908,0.661645
-0.0485426,-0.0154726,0.689223
-0.0586962,-0.011026,0.683879
-0.0562232,-0.0101548,0.684724
-0.0432058,-0.0222965,0.681248
-0.0536187,-0.0135591,0.688933
0.0238612,0.0108706,0.73178
-0.0397173,-0.0191416,0.698249
-0.0660544,-9.09512e-05,0.679035
-0.0738077,0.0204808,0.682231
-0.0304291,-0.0178429,0.704483
-0.0507794,-0.0146628,0.69373
-0.0305586,-0.0181388,0.705764
-0.0466673,-0.0170028,0.698156
-0.0361537,-0.0182266,0.703972
-0.0639449,-0.00721222,0.686035
-0.0609072,-0.0102282,0.689004
-0.0310905,-0.0182534,0.707502
-0.0742269,0.0237431,0.682402
-0.0562679,-0.0117343,0.692317
-0.0717545,0.0113553,0.677018
-0.0334782,-0.0121219,0.718808
-0.0573355,-0.00584755,0.705075
-0.065553,0.000153219,0.66857
-0.0534598,-0.0157003,0.682011
-0.0163709,-0.0198256,0.70171
-0.0565472,-0.0123755,0.680429
-0.0665822,0.108479,0.657439
-0.0373893,-0.0218588,0.694992
-0.0670139,0.000474515,0.67227
-0.0551426,-0.00735205,0.70577
-0.059043,-0.0115149,0.681665
-0.0629774,-0.00979054,0.679339
-0.0398174,-0.0202973,0.694944
-0.0710465,0.106193,0.659118
-0.0629437,-0.00975053,0.680977
-0.0720424,0.0216176,0.688285
0.00230849,9.05111e-05,0.741218
-0.058148,-0.00393733,0.710167
-0.0667702,0.00950369,0.701332
-0.0594211,-0.0044952,0.713252
-0.0752459,0.0391604,0.685993
-0.0775429,0.045594,0.682419
-0.0721269,0.105005,0.661181
-0.0712236,0.106956,0.660967
0.0355396,-0.00769083,0.760703
-0.0510262,-0.00597955,0.719184
0.00111899,0.000667618,0.742438
0.0081507,-0.00248594,0.747816
-0.0753888,0.0398186,0.688803
0.000624259,-0.000158068,0.743944
-0.0595009,0.00309426,0.71553
-0.0432879,-0.00956445,0.733458
-0.0688468,0.0205522,0.717197
-0.0533662,-0.0190208,0.658364
-0.0532408,-0.0189146,0.658424
-0.0740267,-0.0063261,0.787917
-0.0518296,-0.0232246,0.661918
-0.0506756,-0.0256492,0.663916
-0.0461106,-0.0301063,0.668527
-0.0555703,-0.0217421,0.661875
-0.0633491,-1.17301e-05,0.70095
-0.0774905,0.0484794,0.681619
-0.065378,0.00478049,0.70739
-0.0429753,-0.0280983,0.675251
-0.0600933,-0.00823102,0.659695
-0.0603086,0.00321539,0.714221
-0.0600479,0.00336915,0.714124
-0.035062,-0.0275539,0.684214
-0.019068,0.00225719,0.738975
-0.0694973,0.0143859,0.71063
-0.0598995,-0.00795924,0.667227
-0.0357496,-0.0210189,0.644531
-0.0458117,-0.0209548,0.646252
-0.0381172,-0.0357046,0.661528
-0.0410872,-0.0334321,0.6611
-0.0158064,-0.0209685,0.701175
-0.0586934,-0.0106397,0.676974
-0.0487124,-0.0277101,0.65682
-0.00497729,-0.0243938,0.675208
-0.00466701,-0.0244088,0.675229
-0.063876,-0.00296706,0.672646
-0.0417406,-0.0346416,0.666095
-0.0489947,-0.0285498,0.66087
-0.0471292,-0.0306049,0.665866
-0.0393007,-0.031541,0.670613
-0.062131,-0.00941316,0.678249
-0.0654045,-0.000659763,0.672712
-0.0590023,-0.0151754,0.65703
-0.0347812,-0.0231025,0.698503
-0.0443708,-0.000165767,0.739531
-0.0535326,-0.0251759,0.668947
-0.0586973,-0.0113744,0.682887
-0.0313869,-0.02901,0.681272
-0.0312301,-0.0286123,0.681249
-0.0535717,-0.0124626,0.686207
-0.00228953,-0.0164001,0.693191
-0.0626329,0.000957623,0.658617
-0.0520282,-0.0136641,0.688493
-0.0404674,-0.0195258,0.697165
-0.0669981,0.000307628,0.676194
-0.0585576,-0.00912846,0.684868
-0.037791,-0.0196432,0.699829
-0.045815,-0.0173794,0.696069
-0.0832679,0.0567785,0.702467
-0.0442589,-0.0187255,0.698888
-0.0596492,-0.0101961,0.687481
-0.0733698,0.0119923,0.67455
0.0621418,0.00372047,0.749007
-0.0747765,0.0155356,0.67738
0.0260418,0.0141236,0.729159
-0.0513917,0.102084,0.65565
-0.0655639,0.00730485,0.69366
-0.0698439,0.0106527,0.689819
-0.0652098,0.0017219,0.698916
-0.0499792,-0.0131558,0.766849
-0.0666333,0.00527491,0.698867
-0.0749113,0.0314035,0.687701
-0.0755349,0.031851,0.692477
-0.104467,0.0219366,0.748328
-0.0796636,0.0461565,0.687189
-0.102947,0.0171011,0.754953
-0.00514237,-0.00545073,0.749666
-0.11155,0.0302068,0.74776
-0.114867,0.0362571,0.748426
-0.0699804,0.0184555,0.708043
-0.00435592,-0.00494335,0.752288
-0.0735392,0.0231609,0.707322
-0.161149,-0.0590916,0.698488
-0.0407439,0.000367312,0.739114
-0.00601531,-0.00316634,0.767377
-0.0745572,0.0363434,0.720593
-0.0593321,0.0073631,0.745174
-0.0549514,-0.00107328,0.753045
-0.0407447,-0.0346305,0.664475
-0.0172689,-0.0298182,0.673329
-0.0107944,-0.0265803,0.676291
-0.0521566,-0.0216987,0.656655
-0.0805092,0.00720918,0.770964
-0.0753653,-0.00806716,0.781831
-0.0583024,-0.00749409,0.655977
-0.0813742,0.00824418,0.774442
-0.0231592,-0.0218609,0.64271
-0.0583723,-0.0195581,0.661865
-0.0599399,0.00145197,0.656659
-0.101686,0.0258664,0.765106
-0.0259013,-0.0282753,0.651779
-0.00892806,-0.0197495,0.693904
-0.00997716,-0.0281886,0.669927
-0.0502433,-0.0209338,0.651358
-0.0437976,-0.0328965,0.6619
-0.0465281,-0.0305022,0.660406
-0.0541757,-0.0188611,0.653769
-0.0606409,-0.00981981,0.675536
-0.0156767,-0.0186667,0.703263
-0.0451165,-0.0179448,0.689359
0.0587393,0.0316529,0.723508
-0.0400176,-0.0192883,0.701711
-0.0481598,-0.015249,0.696158
-0.04395,-0.0174694,0.701794
-0.0288739,-0.0166499,0.70956
-0.062819,-0.00251002,0.690862
-0.0628652,-0.00246449,0.690939
-0.040622,-0.0136495,0.707039
-0.0508502,-0.0106544,0.704422
-0.0510236,-0.0115181,0.704684
-0.0326463,-0.00927139,0.721921
-0.0228677,-0.00488817,0.727793
-0.0593808,-0.000442039,0.711435
-0.07807,0.052151,0.682871
-0.0799044,0.101536,0.66482
-0.07989,0.101897,0.664758
-0.0661018,0.00505932,0.710994
-0.0401945,0.000564835,0.742313
-0.114785,0.0751106,0.690128
-0.0661408,-0.0223601,0.781093
-0.104148,0.0252788,0.757051
-0.109472,0.0313783,0.753329
-0.0704719,0.013111,0.692951
-0.0660367,0.10956,0.658248
0.0393245,-0.0176527,0.768322
-0.0475683,-0.0221583,0.649656
-0.0252713,-0.034502,0.667395
-0.0439704,-0.0308889,0.66996
-0.0481605,-0.0285566,0.670906
0.018884,-9.64803e-05,0.759987
-0.0618033,-0.00577573,0.661525
-0.0579745,0.00201017,0.729127
-0.067832,0.0156867,0.669312
-0.067868,0.00207055,0.675804
-0.0674924,0.00320587,0.675694
0.070209,-0.00619983,0.757917
-0.011891,-0.026065,0.683116
-0.0537854,-0.0224442,0.66933
-0.0251273,-0.0261538,0.691994
-0.00413634,-0.00328026,0.76385
-0.0828123,0.00920767,0.770527
0.0642284,0.0306778,0.723706
-0.0450133,-0.0117852,0.708667
-0.047066,-0.00524885,0.721569
-0.0788683,-0.00813882,0.76547
-0.0589416,-0.013651,0.665088
-0.0534074,-0.015841,0.678191
-0.0254574,-0.0237832,0.69915
-0.0541238,-0.0301369,0.783718
-0.0682388,-0.00592216,0.761362
-0.0888651,0.00590871,0.771169
-0.0932905,0.0316154,0.728134
-0.104282,0.0252647,0.756585
-0.0354451,-0.0258656,0.685402
-0.0597822,0.00396628,0.648188
-0.0544665,-0.0216092,0.669239
-0.0491251,-0.0124575,0.702126
-0.0539131,-0.0218297,0.670126
-0.0506891,-0.0112818,0.70114
-0.0377698,-0.0241492,0.684628
-0.0700582,0.00925899,0.673753
-0.058589,-0.00880087,0.659419
-0.108746,0.0324213,0.755538
-0.0563953,-0.00723533,0.695929
-0.00492398,-0.00306444,0.740291
-0.111296,0.0742347,0.731202
-0.0701939,0.00635083,0.679246
-0.0716449,0.00903896,0.680205
-0.0384864,-0.0116261,0.716908
0.00523832,-0.00056717,0.745614
-0.0644711,-0.00145162,0.68954
-0.0630364,-0.000720092,0.692453
-0.074243,0.0273149,0.670616
-0.0663812,0.00254076,0.69423
-0.0728192,0.0167087,0.680235
-0.0433335,-0.00337833,0.724676
-0.0203578,-0.00180162,0.746875
